Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Transaction_Status_Raw,Product_Name_Raw,Payment_Method_Raw,Total_Amount,Anomaly,Anomaly_Score
T81841,14/05/2021,C486,4,550.0,,0,2,,Tablet,Cash,"-221 503,559 DT",-1,-0.5547664694209081
T82408,27/08/2023,C1986,4,727.0,,0,2,,Tablet,Cash,"369 889,822 DT",-1,-0.5641921542119422
T83831,02/05/2021,C1229,4,934.0,,0,2,,Tablet,Cash,"-913 369,398 DT",-1,-0.5738568426996865
T87813,03/04/2024,C2457,4,247.0,,0,2,,Tablet,Cash,"-208 878,412 DT",-1,-0.5544017692504659
T94221,21/09/2023,C619,4,162.0,,0,2,,Tablet,Cash,"114 637,510 DT",-1,-0.5558086234819614
T99064,10/05/2020,C719,4,804.0,,0,2,,Tablet,Cash,"-300 837,075 DT",-1,-0.5657567649078846
T1050,14/08/2023,C3701,4,886.0,,1,3,Pending,Tablet,creditcard,"183 341,688 DT",-1,-0.5582940693490774
T27528,10/09/2024,C631,4,879.0,,1,3,Pending,Tablet,creditcard,"187 533,171 DT",-1,-0.5582940693490774
T29948,18/10/2021,C3478,4,765.0,,1,3,Pending,Tablet,creditcard,"643 778,632 DT",-1,-0.5532737807315127
T47184,04/09/2021,C319,4,940.0,,1,3,Pending,Tablet,creditcard,"-775 800,490 DT",-1,-0.5586160265500547
T50235,13/10/2023,C282,4,922.0,,1,3,Pending,Tablet,creditcard,"295 786,802 DT",-1,-0.5586160265500547
T51935,30/07/2024,,4,787.0,,1,3,Pending,Tablet,creditcard,"307 299,500 DT",-1,-0.5533138203527932
T57518,01/10/2021,C4033,4,872.0,,1,3,Pending,Tablet,creditcard,"769 855,961 DT",-1,-0.5571179547334228
T62610,07/01/2020,C1588,4,970.0,,1,3,Pending,Tablet,creditcard,"-843 295,409 DT",-1,-0.5561154914252474
T64833,03/06/2021,C3420,4,966.0,,1,3,Pending,Tablet,creditcard,"-510 733,421 DT",-1,-0.5574051007022498
T98041,05/05/2021,C2336,4,960.0,,1,3,Pending,Tablet,creditcard,"457 736,968 DT",-1,-0.5574051007022498
T2963,24/09/2020,C1435,4,-8.0,,0,3,Pending,Tablet,Cash,"-3 563,977 DT",-1,-0.5663484072774858
T3350,03/12/2022,C781,4,432.0,,0,3,Pending,Tablet,Cash,"-40 741,920 DT",-1,-0.5787595997910234
T5060,09/02/2020,C2752,4,-8.0,,0,3,Pending,Tablet,Cash,"6 308,062 DT",-1,-0.5663484072774858
T5084,26/01/2023,C3884,4,691.0,,0,3,Pending,Tablet,Cash,"337 234,265 DT",-1,-0.5886834263046038
T5444,13/10/2023,C2361,4,-5.0,,0,3,Pending,Tablet,Cash,"-4 797,836 DT",-1,-0.565965353294713
T10268,07/09/2024,C1330,4,3.0,,0,3,Pending,Tablet,Cash,"1 122,944 DT",-1,-0.5651734570464317
T11060,23/12/2022,C2787,4,4.0,,0,3,Pending,Tablet,Cash,"2 275,957 DT",-1,-0.5647911977500388
T12013,25/06/2020,C1802,4,299.0,,0,3,Pending,Tablet,Cash,"-108 553,452 DT",-1,-0.5785207028154037
T12703,13/11/2022,C4443,4,3.0,,0,3,Pending,Tablet,Cash,"198,088 DT",-1,-0.5651734570464317
T16106,16/01/2025,C2037,4,538.0,,0,3,Pending,Tablet,Cash,"118 879,011 DT",-1,-0.5797688534989056
T19278,07/04/2020,C3089,4,-2.0,,0,3,Pending,Tablet,Cash,"-257,114 DT",-1,-0.562894479190623
T19800,10/11/2022,C2384,4,290.0,,0,3,Pending,Tablet,Cash,"186 287,300 DT",-1,-0.5785207028154037
T19967,05/05/2020,C4043,4,439.0,,0,3,Pending,Tablet,Cash,"231 423,240 DT",-1,-0.5787595997910234
T20460,14/06/2024,C2687,4,-3.0,,0,3,Pending,Tablet,Cash,"-2 854,620 DT",-1,-0.5637840003752799
T23588,03/04/2020,C4144,4,-10.0,,0,3,Pending,Tablet,Cash,"-6 281,596 DT",-1,-0.5698754126593216
T24675,16/09/2021,C2700,4,846.0,,0,3,Pending,Tablet,Cash,"-102 290,655 DT",-1,-0.592193054250031
T24738,10/12/2024,C3367,4,7.0,,0,3,Pending,Tablet,Cash,"-3 433,850 DT",-1,-0.5662349201263073
T24904,19/02/2023,C3114,4,-7.0,,0,3,Pending,Tablet,Cash,"-4 255,114 DT",-1,-0.5663484072774858
T24949,31/10/2022,C3691,4,628.0,,0,3,Pending,Tablet,Cash,"-576 190,857 DT",-1,-0.5855030189736967
T26810,23/07/2024,C2440,4,-5.0,,0,3,Pending,Tablet,Cash,"4 120,826 DT",-1,-0.565965353294713
T26846,18/04/2024,C3932,4,117.0,,0,3,Pending,Tablet,Cash,"90 184,162 DT",-1,-0.5827825687747291
T27871,02/09/2021,C1767,4,2.0,,0,3,Pending,Tablet,Cash,"1 606,199 DT",-1,-0.5644091969975811
T29842,12/06/2021,C4431,4,149.0,,0,3,Pending,Tablet,Cash,"125 541,928 DT",-1,-0.5799198520108757
T30788,04/12/2024,C2903,4,917.0,,0,3,Pending,Tablet,Cash,"333 516,628 DT",-1,-0.5974210501272281
T33043,11/08/2020,C3625,4,,,0,3,Pending,Tablet,Cash,,-1,-0.5636802033484315
T34152,05/11/2021,C811,4,275.0,,0,3,Pending,Tablet,Cash,"35 796,797 DT",-1,-0.5791638668710252
T34281,21/11/2023,C2179,4,-9.0,,0,3,Pending,Tablet,Cash,"8 956,148 DT",-1,-0.567544008018213
T34564,26/12/2023,C1767,4,6.0,,0,3,Pending,Tablet,Cash,"4 158,168 DT",-1,-0.5662349201263073
T35825,15/11/2024,C2304,4,8.0,,0,3,Pending,Tablet,Cash,"-873,965 DT",-1,-0.5659452487727242
T37747,07/04/2023,C4906,4,10.0,,0,3,Pending,Tablet,Cash,"-7 913,310 DT",-1,-0.5674789664630054
T38443,13/01/2024,C2229,4,-2.0,,0,3,Pending,Tablet,Cash,"-480,832 DT",-1,-0.562894479190623
T39365,15/05/2020,C1120,4,133.0,,0,3,Pending,Tablet,Cash,"-110 747,964 DT",-1,-0.5799198520108757
T39537,18/11/2024,C1045,4,5.0,,0,3,Pending,Tablet,Cash,"1 725,551 DT",-1,-0.5662349201263073
T41820,23/02/2021,C4094,4,2.0,,0,3,Pending,Tablet,Cash,"-1 236,872 DT",-1,-0.5644091969975811
T41842,07/11/2020,C4195,4,-7.0,,0,3,Pending,Tablet,Cash,"-6 476,250 DT",-1,-0.5663484072774858
T43992,24/07/2023,C3317,4,505.0,,0,3,Pending,Tablet,Cash,"90 258,650 DT",-1,-0.5787595997910234
T45192,09/01/2025,C2701,4,588.0,,0,3,Pending,Tablet,Cash,"-140 509,651 DT",-1,-0.586179483698078
T45444,30/04/2021,C063,4,-2.0,,0,3,Pending,Tablet,Cash,"700,650 DT",-1,-0.562894479190623
T46886,18/06/2023,C1961,4,660.0,,0,3,Pending,Tablet,Cash,"-70 501,200 DT",-1,-0.5877418221851914
T48219,24/03/2024,C4789,4,7.0,,0,3,Pending,Tablet,Cash,"527,469 DT",-1,-0.5662349201263073
T50508,27/06/2023,C2208,4,,,0,3,Pending,Tablet,Cash,,-1,-0.5636802033484315
T52469,23/01/2020,C2561,4,8.0,,0,3,Pending,Tablet,Cash,"1 270,903 DT",-1,-0.5659452487727242
T52681,04/01/2022,C2415,4,-6.0,,0,3,Pending,Tablet,Cash,"-3 810,292 DT",-1,-0.5655825583933675
T53158,15/08/2020,C2371,4,930.0,,0,3,Pending,Tablet,Cash,"-679 346,236 DT",-1,-0.5978853991065209
T57425,06/10/2022,C2828,4,6.0,,0,3,Pending,Tablet,Cash,"-2 703,790 DT",-1,-0.5662349201263073
T58415,25/07/2024,C4963,4,859.0,,0,3,Pending,Tablet,Cash,"-61 531,137 DT",-1,-0.592193054250031
T59926,05/09/2023,C2378,4,-4.0,,0,3,Pending,Tablet,Cash,"-2 084,666 DT",-1,-0.5637840003752799
T60858,28/11/2020,C3083,4,457.0,,0,3,Pending,Tablet,Cash,"-73 483,409 DT",-1,-0.5787595997910234
T61103,23/01/2025,C3368,4,-8.0,,0,3,Pending,Tablet,Cash,"7 239,966 DT",-1,-0.5663484072774858
T62969,20/07/2023,C1013,4,-9.0,,0,3,Pending,Tablet,Cash,"-4 284,170 DT",-1,-0.567544008018213
T63095,21/02/2024,C3768,4,-9.0,,0,3,Pending,Tablet,Cash,"-7 514,121 DT",-1,-0.567544008018213
T65532,25/12/2022,C3859,4,759.0,,0,3,Pending,Tablet,Cash,"-475 854,051 DT",-1,-0.591248321504406
T65624,24/08/2023,C2890,4,8.0,,0,3,Pending,Tablet,Cash,"2 247,010 DT",-1,-0.5659452487727242
T65864,27/10/2021,C864,4,,,0,3,Pending,Tablet,Cash,,-1,-0.5636802033484315
T66826,29/06/2020,C2190,4,150.0,,0,3,Pending,Tablet,Cash,"-120 900,306 DT",-1,-0.5799198520108757
T68200,20/04/2022,,4,327.0,,0,3,Pending,Tablet,Cash,"291 535,395 DT",-1,-0.5777963829696423
T68279,11/01/2025,C1159,4,912.0,,0,3,Pending,Tablet,Cash,"-733 512,480 DT",-1,-0.5974210501272281
T68609,27/11/2021,C4237,4,-1.0,,0,3,Pending,Tablet,Cash,"-665,727 DT",-1,-0.5633544984578379
T68615,02/05/2021,C4331,4,9.0,,0,3,Pending,Tablet,Cash,"-8 760,110 DT",-1,-0.5667115887717439
T70347,23/04/2020,C730,4,408.0,,0,3,Pending,Tablet,Cash,"-192 859,639 DT",-1,-0.5785787704541537
T71092,29/09/2020,C227,4,,,0,3,Pending,Tablet,Cash,,-1,-0.5636802033484315
T72429,11/04/2024,C3028,4,5.0,,0,3,Pending,Tablet,Cash,"1 341,339 DT",-1,-0.5662349201263073
T73531,25/03/2020,C3044,4,-6.0,,0,3,Pending,Tablet,Cash,"3 970,849 DT",-1,-0.5655825583933675
T73929,19/12/2021,C4841,4,10.0,,0,3,Pending,Tablet,Cash,"-5 920,705 DT",-1,-0.5674789664630054
T82669,20/06/2023,C4467,4,-9.0,,0,3,Pending,Tablet,Cash,"-7 478,100 DT",-1,-0.567544008018213
T82939,01/07/2021,C3552,4,-4.0,,0,3,Pending,Tablet,Cash,"1 304,788 DT",-1,-0.5637840003752799
T83364,15/06/2020,C4864,4,460.0,,0,3,Pending,Tablet,Cash,"-51 926,122 DT",-1,-0.5787595997910234
T28932,05/07/2020,C4501,4,-9.0,,0,3,Pending,Tablet,Cash,"4 334,850 DT",-1,-0.567544008018213
T90099,01/04/2021,C2790,4,2.0,,0,3,Pending,Tablet,Cash,"-587,699 DT",-1,-0.5644091969975811
T90304,26/03/2021,C355,4,171.0,,0,3,Pending,Tablet,Cash,"-11 429,923 DT",-1,-0.5812296277553533
T92248,08/03/2023,C4287,4,637.0,,0,3,Pending,Tablet,Cash,"181 067,492 DT",-1,-0.5866212427427719
T92249,26/11/2020,C4695,4,405.0,,0,3,Pending,Tablet,Cash,"-20 719,800 DT",-1,-0.5785787704541537
T94287,29/09/2020,C2602,4,-1.0,,0,3,Pending,Tablet,Cash,"995,427 DT",-1,-0.5633544984578379
T94298,29/03/2024,C1392,4,6.0,,0,3,Pending,Tablet,Cash,"1 997,997 DT",-1,-0.5662349201263073
T94863,17/02/2020,C2320,4,794.0,,0,3,Pending,Tablet,Cash,"80 760,274 DT",-1,-0.5912911092881403
T95765,11/11/2024,C2955,4,4.0,,0,3,Pending,Tablet,Cash,"1 460,567 DT",-1,-0.5647911977500388
T97589,26/07/2021,C1843,4,10.0,,0,3,Pending,Tablet,Cash,"-544,245 DT",-1,-0.5674789664630054
T98693,29/01/2024,C2748,4,-3.0,,0,3,Pending,Tablet,Cash,"-1 397,410 DT",-1,-0.5637840003752799
T99072,17/07/2024,C1699,4,-9.0,,0,3,Pending,Tablet,Cash,"5 687,386 DT",-1,-0.567544008018213
T99373,02/02/2022,C1363,4,10.0,,0,3,Pending,Tablet,Cash,"9 003,851 DT",-1,-0.5674789664630054
T99994,24/11/2024,C3391,4,911.0,,0,3,Pending,Tablet,Cash,"-571 278,990 DT",-1,-0.5974210501272281
T35713,25/02/2024,C871,4,889.0,,1,3,Pending,Tablet,credit card,"120 159,443 DT",-1,-0.5582940693490774
T35967,14/10/2024,C162,4,976.0,,1,3,Pending,Tablet,credit card,"-828 494,836 DT",-1,-0.5561154914252474
T36486,07/05/2024,C4819,4,835.0,,1,3,Pending,Tablet,credit card,"-626 267,628 DT",-1,-0.5533138203527932
T37124,24/10/2021,C316,4,800.0,,1,3,Pending,Tablet,credit card,"-726 644,638 DT",-1,-0.5533138203527932
T38490,28/05/2022,C4156,4,961.0,,1,3,Pending,Tablet,credit card,"713 033,097 DT",-1,-0.5574051007022498
T42735,07/08/2022,C4156,4,994.0,,1,3,Pending,Tablet,credit card,"-365 605,253 DT",-1,-0.5561154914252474
T45248,27/09/2024,C054,4,869.0,,1,3,Pending,Tablet,credit card,"-786 418,519 DT",-1,-0.5541578354322902
T46380,10/06/2024,C1865,4,911.0,,1,3,Pending,Tablet,credit card,"887 960,810 DT",-1,-0.5574273701764214
T60354,28/07/2021,C2031,4,830.0,,1,3,Pending,Tablet,credit card,"-742 430,380 DT",-1,-0.5533138203527932
T62381,13/01/2021,C1662,4,930.0,,1,3,Pending,Tablet,credit card,"807 702,154 DT",-1,-0.5586160265500547
T69769,23/10/2022,C208,4,889.0,,1,3,Pending,Tablet,credit card,"-290 179,279 DT",-1,-0.5582940693490774
T72880,05/09/2021,C272,4,882.0,,1,3,Pending,Tablet,credit card,"-317 965,376 DT",-1,-0.5582940693490774
T85877,12/08/2020,C1430,4,999.0,,1,3,Pending,Tablet,credit card,"627 727,659 DT",-1,-0.5560095018244996
T2584,23/11/2023,C2986,4,705.0,,2,3,Pending,Tablet,PayPal,"430 510,449 DT",-1,-0.5604463111112968
T15604,05/01/2021,C2159,4,989.0,,2,3,Pending,Tablet,PayPal,"-267 650,947 DT",-1,-0.5673873945874933
T18113,01/11/2022,C844,4,539.0,,2,3,Pending,Tablet,PayPal,"201 328,289 DT",-1,-0.5532479468357724
T19897,01/08/2022,C2116,4,832.0,,2,3,Pending,Tablet,PayPal,"757 818,693 DT",-1,-0.5665270232884703
T28707,19/07/2020,C4766,4,642.0,,2,3,Pending,Tablet,PayPal,"-33 818,240 DT",-1,-0.5603449463255442
T31692,08/12/2024,C3898,4,895.0,,2,3,Pending,Tablet,PayPal,"-603 237,897 DT",-1,-0.5678201169513908
T33614,02/08/2024,C2821,4,970.0,,2,3,Pending,Tablet,PayPal,"-118 271,164 DT",-1,-0.5673873945874933
T38190,26/08/2024,C163,4,665.0,,2,3,Pending,Tablet,PayPal,"-495 454,889 DT",-1,-0.5580935963551966
T41502,18/05/2024,C2706,4,910.0,,2,3,Pending,Tablet,PayPal,"-373 098,993 DT",-1,-0.5678201169513908
T45216,15/05/2022,C4788,4,916.0,,2,3,Pending,Tablet,PayPal,"-570 137,242 DT",-1,-0.5678201169513908
T47922,08/05/2020,C1983,4,562.0,,2,3,Pending,Tablet,PayPal,"-274 712,469 DT",-1,-0.5559712217138694
T53738,19/08/2021,C2292,4,930.0,,2,3,Pending,Tablet,PayPal,"-169 359,232 DT",-1,-0.5686460664552859
T62456,15/12/2023,C1745,4,983.0,,2,3,Pending,Tablet,PayPal,"-963 390,350 DT",-1,-0.5673873945874933
T78298,15/01/2022,C2958,4,597.0,,2,3,Pending,Tablet,PayPal,"320 900,091 DT",-1,-0.5603974604326983
T78457,11/09/2024,C672,4,867.0,,2,3,Pending,Tablet,PayPal,"57 207,285 DT",-1,-0.5666239345534875
T78498,17/08/2020,C4968,4,647.0,,2,3,Pending,Tablet,PayPal,"-506 976,260 DT",-1,-0.5603449463255442
T79949,30/05/2023,C2058,4,724.0,,2,3,Pending,Tablet,PayPal,"-332 040,880 DT",-1,-0.5614622233380127
T80285,18/06/2024,,4,289.0,,2,3,Pending,Tablet,PayPal,"-162 436,044 DT",-1,-0.5524966644305055
T80389,13/03/2024,C2282,4,931.0,,2,3,Pending,Tablet,PayPal,"-123 141,824 DT",-1,-0.5686460664552859
T80880,10/01/2024,C3708,4,775.0,,2,3,Pending,Tablet,PayPal,"-690 374,060 DT",-1,-0.5643016256679607
T84473,17/09/2023,C019,4,661.0,,2,3,Pending,Tablet,PayPal,"-88 817,672 DT",-1,-0.5589729676852526
T84648,08/08/2021,C4992,4,689.0,,2,3,Pending,Tablet,PayPal,"-639 246,816 DT",-1,-0.5593660333141788
T88229,31/08/2021,C096,4,791.0,,2,3,Pending,Tablet,PayPal,"634 694,469 DT",-1,-0.5657609328695106
T88460,26/01/2024,C3835,4,890.0,,2,3,Pending,Tablet,PayPal,"-116 393,464 DT",-1,-0.5678201169513908
T90283,25/08/2022,C4907,4,837.0,,2,3,Pending,Tablet,PayPal,"681 749,837 DT",-1,-0.5665270232884703
T97327,23/04/2024,C662,4,758.0,,2,3,Pending,Tablet,PayPal,"711 942,791 DT",-1,-0.5643016256679607
T3406,18/04/2020,C224,4,844.0,,2,3,Pending,Tablet,pay pal,"783 234,728 DT",-1,-0.5673911935531731
T11891,30/11/2021,C2760,4,586.0,,2,3,Pending,Tablet,pay pal,"471 177,843 DT",-1,-0.5600184314173499
T13403,09/06/2023,C4918,4,537.0,,2,3,Pending,Tablet,pay pal,"-161 926,730 DT",-1,-0.5532479468357724
T13431,13/01/2020,C1844,4,796.0,,2,3,Pending,Tablet,pay pal,"484 475,479 DT",-1,-0.5657609328695106
T32605,09/02/2023,C2436,4,792.0,,2,3,Pending,Tablet,pay pal,"680 626,397 DT",-1,-0.5657609328695106
T43412,01/04/2021,,4,636.0,,2,3,Pending,Tablet,pay pal,"-344 344,753 DT",-1,-0.5603449463255442
T43415,10/09/2021,C741,4,534.0,,2,3,Pending,Tablet,pay pal,"-446 072,401 DT",-1,-0.5532479468357724
T44486,14/11/2022,C1435,4,773.0,,2,3,Pending,Tablet,pay pal,"295 711,150 DT",-1,-0.5643016256679607
T49711,06/05/2021,C4800,4,891.0,,2,3,Pending,Tablet,pay pal,"873 682,483 DT",-1,-0.5678201169513908
T50510,06/11/2021,C643,4,702.0,,2,3,Pending,Tablet,pay pal,"616 209,281 DT",-1,-0.5604463111112968
T54417,18/09/2021,C080,4,822.0,,2,3,Pending,Tablet,pay pal,"124 943,377 DT",-1,-0.5665270232884703
T59747,18/10/2024,C2536,4,955.0,,2,3,Pending,Tablet,pay pal,"621 743,697 DT",-1,-0.5686460664552859
T60706,10/12/2024,C1499,4,995.0,,2,3,Pending,Tablet,pay pal,"563 248,381 DT",-1,-0.5673873945874933
T76705,07/09/2024,C2618,4,918.0,,2,3,Pending,Tablet,pay pal,"448 093,792 DT",-1,-0.5678201169513908
T83565,07/12/2024,C3266,4,555.0,,2,3,Pending,Tablet,pay pal,"-295 290,840 DT",-1,-0.5541324295949548
T85876,22/06/2024,C1048,4,620.0,,2,3,Pending,Tablet,pay pal,"156 863,661 DT",-1,-0.560776745980665
T94626,11/03/2022,C2878,4,978.0,,2,3,Pending,Tablet,pay pal,"261 875,200 DT",-1,-0.5673873945874933
T0788,16/01/2021,C4735,4,831.0,,0,1,Failed,Tablet,Cash,"216 912,104 DT",-1,-0.5671594290667258
T3637,06/01/2021,C1013,4,616.0,,0,1,Failed,Tablet,Cash,"253 430,898 DT",-1,-0.5581213190845707
T11838,22/05/2020,C3010,4,767.0,,0,1,Failed,Tablet,Cash,"-485 952,694 DT",-1,-0.5669478197900906
T12964,29/05/2023,C180,4,911.0,,0,1,Failed,Tablet,Cash,"-391 101,410 DT",-1,-0.5760585686666273
T16978,03/09/2020,C2317,4,959.0,,0,1,Failed,Tablet,Cash,"806 724,890 DT",-1,-0.5748904944894442
T17113,26/10/2023,C335,4,896.0,,0,1,Failed,Tablet,Cash,"-589 591,399 DT",-1,-0.5730391957195603
T20179,07/12/2022,C4264,4,662.0,,0,1,Failed,Tablet,Cash,"43 626,176 DT",-1,-0.5613948590313257
T33606,30/08/2023,C4514,4,783.0,,0,1,Failed,Tablet,Cash,"200 116,713 DT",-1,-0.5671594290667258
T41233,28/05/2023,C1320,4,852.0,,0,1,Failed,Tablet,Cash,"-642 941,101 DT",-1,-0.5691786878321944
T57178,26/04/2022,C2479,4,148.0,,0,1,Failed,Tablet,Cash,"77 778,080 DT",-1,-0.5533425822268742
T62065,13/03/2024,C2311,4,847.0,,0,1,Failed,Tablet,Cash,"346 128,916 DT",-1,-0.5691786878321944
T62346,08/03/2020,C445,4,755.0,,0,1,Failed,Tablet,Cash,"319 431,329 DT",-1,-0.5668353014351408
T67326,18/12/2024,C3523,4,923.0,,0,1,Failed,Tablet,Cash,"-449 503,892 DT",-1,-0.5760585686666273
T75425,02/09/2024,C690,4,117.0,,0,1,Failed,Tablet,Cash,"-41 107,778 DT",-1,-0.5552176721825435
T81400,27/02/2021,C2689,4,807.0,,0,1,Failed,Tablet,Cash,"197 975,624 DT",-1,-0.5671594290667258
T3373,16/03/2021,C1381,4,887.0,,0,0,complete,Tablet,Cash,"710 139,980 DT",-1,-0.575546620311581
T13182,21/05/2020,C370,4,386.0,,0,0,complete,Tablet,Cash,"-374 976,070 DT",-1,-0.5531155477816945
T14217,05/12/2024,C2028,4,872.0,,0,0,complete,Tablet,Cash,"-248 472,105 DT",-1,-0.5743341610910697
T23140,02/08/2020,C3752,4,905.0,,0,0,complete,Tablet,Cash,"-785 295,650 DT",-1,-0.5759361590419968
T26800,15/10/2022,C4147,4,376.0,,0,0,complete,Tablet,Cash,"321 821,446 DT",-1,-0.5531155477816945
T29709,27/05/2023,C2771,4,934.0,,0,0,complete,Tablet,Cash,"-641 592,535 DT",-1,-0.5763259614181664
T29732,08/02/2022,C2201,4,407.0,,0,0,complete,Tablet,Cash,"296 133,580 DT",-1,-0.5530379406996192
T34111,04/03/2021,C2104,4,273.0,,0,0,complete,Tablet,Cash,"-33 191,874 DT",-1,-0.5547078580787718
T34483,07/06/2024,C1076,4,695.0,,0,0,complete,Tablet,Cash,"37 029,633 DT",-1,-0.5679164716324073
T35276,14/06/2020,C2161,4,618.0,,0,0,complete,Tablet,Cash,"-499 566,480 DT",-1,-0.5643452684679814
T36696,04/11/2022,C3648,4,609.0,,0,0,complete,Tablet,Cash,"594 676,320 DT",-1,-0.5643452684679814
T40449,11/02/2024,C998,4,622.0,,0,0,complete,Tablet,Cash,"540 395,736 DT",-1,-0.5643452684679814
T50227,06/01/2024,C491,4,391.0,,0,0,complete,Tablet,Cash,"23 122,960 DT",-1,-0.5530379406996192
T53087,19/11/2021,C4036,4,912.0,,0,0,complete,Tablet,Cash,"169 577,099 DT",-1,-0.5763259614181664
T54252,10/05/2023,C2808,4,472.0,,0,0,complete,Tablet,Cash,"-141 312,845 DT",-1,-0.5535763455446099
T60988,29/10/2023,C2525,4,363.0,,0,0,complete,Tablet,Cash,"-100 748,319 DT",-1,-0.553842563448482
T69181,25/12/2020,C2706,4,909.0,,0,0,complete,Tablet,Cash,"691 850,112 DT",-1,-0.5763259614181664
T79897,08/04/2023,C4479,4,280.0,,0,0,complete,Tablet,Cash,"-30 755,173 DT",-1,-0.5547078580787718
T83951,25/05/2023,C736,4,193.0,,0,0,complete,Tablet,Cash,"-25 535,806 DT",-1,-0.5523438954505281
T86473,23/07/2022,C3313,4,668.0,,0,0,complete,Tablet,Cash,"-296 064,018 DT",-1,-0.5682729324726356
T86660,19/11/2024,C1114,4,941.0,,0,0,complete,Tablet,Cash,"322 131,409 DT",-1,-0.5763660384697882
T88960,30/01/2025,C1339,4,362.0,,0,0,complete,Tablet,Cash,"338 273,366 DT",-1,-0.553842563448482
T89374,22/10/2021,C922,4,603.0,,0,0,complete,Tablet,Cash,"-34 793,100 DT",-1,-0.5643452684679814
T98841,05/01/2020,C3442,4,593.0,,0,0,complete,Tablet,Cash,"-156 218,117 DT",-1,-0.563042912133572
T0179,19/08/2021,C4160,4,622.0,,0,0,completed,Tablet,Cash,"75 769,445 DT",-1,-0.5643452684679814
T0337,02/03/2023,C4233,4,118.0,,0,0,completed,Tablet,Cash,"-113 182,670 DT",-1,-0.5564851340506809
T0708,10/10/2023,C919,4,163.0,,0,0,completed,Tablet,Cash,"19 486,901 DT",-1,-0.5553567489342587
T0815,03/09/2021,C2164,4,407.0,,0,0,completed,Tablet,Cash,"-156 926,124 DT",-1,-0.5530379406996192
T5514,30/09/2021,C3354,4,843.0,,0,0,completed,Tablet,Cash,"-540 751,089 DT",-1,-0.5704124703438705
T7165,14/06/2024,C2250,4,740.0,,0,0,completed,Tablet,Cash,"608 034,306 DT",-1,-0.5686408994969766
T8360,07/08/2022,C4719,4,475.0,,0,0,completed,Tablet,Cash,"-48 271,831 DT",-1,-0.5535763455446099
T9559,15/02/2023,C4784,4,464.0,,0,0,completed,Tablet,Cash,"-338 104,858 DT",-1,-0.5535763455446099
T9992,15/11/2020,C745,4,308.0,,0,0,completed,Tablet,Cash,"230 376,140 DT",-1,-0.5532086566895535
T10915,23/10/2024,C4670,4,894.0,,0,0,completed,Tablet,Cash,"133 301,912 DT",-1,-0.575546620311581
T17436,11/05/2024,C3522,4,684.0,,0,0,completed,Tablet,Cash,"75 265,637 DT",-1,-0.5668612110098893
T18260,28/06/2024,C1664,4,353.0,,0,0,completed,Tablet,Cash,"305 394,420 DT",-1,-0.5533184701183168
T18671,10/03/2023,C3147,4,770.0,,0,0,completed,Tablet,Cash,"-553 188,003 DT",-1,-0.5701542693112647
T20371,21/08/2020,C622,4,354.0,,0,0,completed,Tablet,Cash,"25 626,400 DT",-1,-0.5533184701183168
T22179,26/04/2024,C4392,4,197.0,,0,0,completed,Tablet,Cash,"52 502,470 DT",-1,-0.5523438954505281
T24365,09/09/2020,C3532,4,761.0,,0,0,completed,Tablet,Cash,"571 720,108 DT",-1,-0.5701542693112647
T25019,12/03/2024,C4272,4,407.0,,0,0,completed,Tablet,Cash,"253 557,284 DT",-1,-0.5530379406996192
T26139,19/01/2022,C3924,4,727.0,,0,0,completed,Tablet,Cash,"-317 746,731 DT",-1,-0.5686408994969766
T33202,22/01/2020,C643,4,805.0,,0,0,completed,Tablet,Cash,"-89 445,760 DT",-1,-0.5704471142291803
T35224,03/11/2020,C153,4,703.0,,0,0,completed,Tablet,Cash,"84 773,715 DT",-1,-0.5679164716324073
T40211,05/12/2022,C3027,4,971.0,,0,0,completed,Tablet,Cash,"-488 120,636 DT",-1,-0.5738665675331868
T43529,27/01/2022,C4092,4,545.0,,0,0,completed,Tablet,Cash,"-233 215,403 DT",-1,-0.5574925313638796
T46324,17/05/2021,C2774,4,414.0,,0,0,completed,Tablet,Cash,"-315 389,925 DT",-1,-0.5530379406996192
T46814,19/08/2023,C3231,4,122.0,,0,0,completed,Tablet,Cash,"-110 873,921 DT",-1,-0.5572386642163772
T49427,12/09/2024,C3838,4,340.0,,0,0,completed,Tablet,Cash,"21 115,127 DT",-1,-0.5539577502146683
T49893,28/09/2021,C063,4,152.0,,0,0,completed,Tablet,Cash,"-83 185,819 DT",-1,-0.5553567489342587
T52358,25/09/2021,,4,749.0,,0,0,completed,Tablet,Cash,"593 136,652 DT",-1,-0.5686408994969766
T52786,20/04/2022,C3006,4,208.0,,0,0,completed,Tablet,Cash,"178 051,204 DT",-1,-0.5523438954505281
T53718,31/05/2023,C1331,4,819.0,,0,0,completed,Tablet,Cash,"-777 871,319 DT",-1,-0.5700266676016348
T54198,24/11/2024,C681,4,517.0,,0,0,completed,Tablet,Cash,"503 197,397 DT",-1,-0.5549296507758225
T55222,04/11/2021,C1361,4,994.0,,0,0,completed,Tablet,Cash,"572 681,299 DT",-1,-0.5738665675331868
T55484,19/08/2024,C1564,4,527.0,,0,0,completed,Tablet,Cash,"-279 023,282 DT",-1,-0.5549296507758225
